,Timestamp,Srad,Tmax,Tmin,Vapr,Tdew,RHmax,RHmin,Wndsp,Rain,ETr,ETo,refET,Mesonet ET
17,2023-01-18,6.01398,-1.0,-6.2,0.42287500000000006,-5.043333333333333,0.957,0.673,3.5749999999999997,0.0,0.6,0.5,0.468432311818363,0.5
18,2023-01-19,9.642924,-1.37,-19.97,0.2147916666666667,-14.293333333333335,0.896,0.66,0.5545833333333333,1.27,0.73,0.67,0.6300661414707188,0.67
19,2023-01-20,8.847107999999999,-1.4,-16.35,0.22,-13.706666666666665,0.879,0.494,0.5658333333333333,1.78,0.6900000000000001,0.66,0.5948036815953833,0.66
20,2023-01-21,7.498764,-0.39,-12.8,0.3227083333333333,-8.754166666666666,0.894,0.581,2.2445833333333334,0.25,0.9299999999999999,0.7100000000000001,0.6784232021316123,0.7100000000000001
21,2023-01-22,11.543076,-0.32,-10.69,0.326125,-8.495833333333334,0.886,0.567,1.17,0.25,1.09,0.93,0.8986447124889879,0.93
22,2023-01-23,7.930008,2.74,-9.37,0.3672916666666666,-7.00125,0.928,0.631,1.0579166666666666,0.0,0.72,0.65,0.5995092608897302,0.65
23,2023-01-24,10.462176,2.21,-10.59,0.31095833333333334,-9.08625,0.933,0.552,0.775,0.0,0.93,0.85,0.8237969295053521,0.85
24,2023-01-25,9.415692,-0.24,-10.2,0.28291666666666665,-10.219583333333334,0.853,0.552,4.10625,0.0,1.39,1.05,1.021951880435875,1.05
25,2023-01-26,11.299644,2.58,-10.8,0.2880833333333333,-10.31375,0.804,0.41,1.0395833333333333,0.0,1.24,1.02,0.9766521796118132,1.02
26,2023-01-27,7.4043,-0.05,-9.7,0.333,-8.206249999999999,0.876,0.621,1.16875,0.0,0.81,0.68,0.646918301569554,0.68
27,2023-01-28,6.334164,-3.78,-12.94,0.284125,-10.43375,0.924,0.822,2.86375,0.0,0.5,0.42,0.4334369948543013,0.42
28,2023-01-29,7.155432,-14.65,-18.95,0.12495833333333334,-20.14375,0.859,0.72,3.035833333333333,0.0,0.34,0.28,0.3030271009509397,0.28
29,2023-01-30,11.748816,-15.63,-21.17,0.11270833333333334,-21.326666666666664,0.831,0.738,0.8458333333333333,0.0,0.45,0.39,0.4013439870746914,0.39
30,2023-01-31,13.403196,-9.6,-25.51,0.10912500000000001,-22.188333333333333,0.854,0.56,0.8004166666666667,0.5,0.65,0.5700000000000001,0.5696744332321646,0.5700000000000001
31,2023-02-01,13.257,-3.34,-23.64,0.15883333333333333,-18.252083333333335,0.837,0.486,0.9249999999999999,0.76,1.0,0.9,0.8603761236451907,0.9
32,2023-02-02,13.431888,1.53,-17.0,0.22195833333333334,-13.816666666666665,0.884,0.451,1.0795833333333333,0.0,1.23,1.08,1.0595823551354542,1.08
33,2023-02-03,12.604428,4.47,-16.02,0.2831666666666667,-10.960833333333333,0.889,0.409,0.82375,0.0,1.26,1.12,1.0914276341035491,1.12
34,2023-02-04,13.078332,10.76,-6.18,0.36904166666666666,-6.76875,0.863,0.304,1.28,0.0,1.96,1.5999999999999999,1.5743554926770367,1.5999999999999999
35,2023-02-05,12.487283999999999,1.64,-7.7,0.35670833333333335,-7.24875,0.912,0.495,0.965,0.0,1.18,1.02,1.0090070606272414,1.02
36,2023-02-06,9.848087999999999,4.85,-8.85,0.38304166666666667,-6.379583333333333,0.926,0.395,3.2391666666666663,0.0,1.85,1.3,1.299520515193543,1.3
37,2023-02-07,14.308164,2.51,-10.77,0.3466666666666667,-7.713333333333334,0.909,0.555,1.0366666666666666,0.0,1.47,1.29,1.259288846189514,1.29
38,2023-02-08,12.888612,5.11,-11.48,0.3496666666666666,-7.75,0.921,0.484,2.109166666666667,0.0,1.52,1.33,1.3161747492565303,1.33
39,2023-02-09,10.521504,-0.5,-9.39,0.300375,-9.494166666666667,0.792,0.48,4.541666666666667,0.0,1.74,1.21,1.2087162239332103,1.21
40,2023-02-10,14.330916,1.53,-14.66,0.2635,-11.388333333333334,0.893,0.448,0.44208333333333333,0.0,1.05,0.99,0.9846790465524877,0.99
41,2023-02-11,14.112612,5.05,-10.96,0.3505,-7.636666666666667,0.915,0.43,0.5716666666666667,0.0,1.46,1.34,1.2935991664153579,1.34
42,2023-02-12,13.482935999999999,6.26,-4.84,0.42291666666666666,-4.992916666666667,0.902,0.464,0.7383333333333333,0.0,1.54,1.37,1.3341588021705377,1.37
43,2023-02-13,13.810103999999999,5.12,-9.12,0.4259583333333334,-5.090833333333333,0.93,0.535,0.8720833333333333,0.0,1.51,1.32,1.3069951512118148,1.32
44,2023-02-14,14.776343999999998,5.36,-5.02,0.33920833333333333,-8.018333333333333,0.902,0.364,6.582916666666667,0.0,3.32,2.2800000000000002,2.27587331241974,2.2800000000000002
45,2023-02-15,8.119476,-5.13,-10.68,0.2335,-12.594999999999999,0.843,0.7,4.79625,0.0,0.63,0.48000000000000004,0.5074708958049469,0.48000000000000004
46,2023-02-16,16.059204,-2.84,-14.52,0.20195833333333335,-14.41375,0.861,0.467,1.3208333333333333,0.0,1.45,1.22,1.2181151322716095,1.22
47,2023-02-17,15.060959999999998,3.64,-16.66,0.282,-11.319583333333334,0.863,0.404,0.58625,0.0,1.59,1.39,1.38570465774864,1.39
48,2023-02-18,8.810712,4.26,-5.23,0.41983333333333334,-5.1425,0.886,0.596,0.9070833333333334,0.0,1.14,1.02,0.9679692792166539,1.02
49,2023-02-19,15.99066,8.09,-6.81,0.35400000000000004,-7.439583333333334,0.807,0.313,1.8187499999999999,0.0,2.59,2.04,1.9971916444940976,2.04
50,2023-02-20,11.16828,9.61,-4.48,0.43545833333333334,-4.622083333333333,0.848,0.377,2.089166666666667,0.0,1.96,1.51,1.449987504354804,1.51
